ID	transcript_length	1hpf_2012_N7	1hpf_2013_21	1hpf_2013_41	2hpf_2012_N6	2hpf_2013_22	2hpf_2013_32	2hpf_2013_42	3hpf_2012_N5	3hpf_2013_23	3hpf_2013_33	4hpf_2012_N4	4hpf_2013_24	4hpf_2013_34	5hpf_2012_14	5hpf_2012_N3	5hpf_2013_25	6hpf_2012_23	6hpf_2012_N2	6hpf_2013_26	6hpf_2013_46	7hpf_2012_N1	7hpf_2013_17	7hpf_2013_27	7hpf_2013_47	8hpf_2012_18	8hpf_2012_N8B	8hpf_2013_18	8hpf_2013_28	8hpf_2013_48	9hpf_2012_37	9hpf_2013_49
Mle_015245	1446	6067	2777	3092	4603	1504	1370	1356	4669	1321	1363	5960	1199	1193	4425	5121	675	1222	3469	969	1707	4785	4225	1075	4571	1927	5139	4240	1377	3703	4792	2670
Mle_015246	301	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
Mle_015247	1379	443	2	5	2026	0	7	0	76	2	15	242	4	18	105	57	5	43	1352	15	41	67	14	10	218	553	2287	81	98	433	398	986
Mle_015248	1713	16	0	70	26	0	0	36	11	0	1	213	0	3	201	3	0	0	72	2	31	4	1	1	83	9	16	0	0	35	14	57
Mle_015249	676	17	0	0	28	0	0	0	0	2	4	5	2	3	0	0	4	0	1	9	1	2	0	11	0	2	17	1	25	4	17	6
Mle_015250	482	37	0	0	64	1	1	0	2	1	7	25	3	20	10	0	3	3	88	29	10	3	13	40	40	27	61	18	30	24	37	56
Mle_015251	690	3	0	0	7	0	0	0	0	0	2	3	0	0	0	0	0	0	3	1	0	1	0	1	0	3	8	0	4	3	3	0
Mle_015252	3525	6285	2660	1338	3395	1841	2315	589	3556	1591	2388	7037	1862	3829	3436	2877	1797	2083	3019	2380	1277	2835	4895	1796	2312	2878	3772	5837	2437	2290	5695	1022
Mle_015253	1845	22	0	0	89	0	0	0	0	0	0	3	0	7	0	0	1	13	9	2	0	1	0	0	0	29	109	10	4	8	22	1
Mle_015254	577	4	0	0	4	0	1	0	0	0	0	4	0	0	0	0	0	0	6	0	4	0	0	3	8	3	9	0	1	2	4	0
Mle_015255	466	6	0	0	12	1	0	0	0	0	1	3	0	0	0	0	1	0	8	0	2	1	4	0	0	2	8	6	0	4	6	0
Mle_015256	863	3	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	4	0	8	0	2	0	7	1	6	5	0	1	3	3
Mle_015257	466	2	1	0	3	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	2	1	0	0	1	2	0
Mle_015258	1200	1135	157	703	4710	103	104	456	486	76	159	1065	91	133	741	459	57	209	3768	119	405	385	371	99	1754	663	4324	413	133	479	887	4362
Mle_015259	825	4276	2070	905	3964	930	1418	85	4707	815	1426	4110	791	1349	2740	4437	461	605	2933	493	536	4798	5494	514	350	757	1102	3775	620	911	3341	233
Mle_015260	2471	38	2	5	38	0	2	0	2	1	6	27	0	16	7	0	3	52	14	7	18	2	15	6	135	27	55	8	9	41	38	85
Mle_015261	481	10	0	0	11	0	0	0	0	0	0	2	0	3	2	1	0	32	5	0	2	2	1	4	7	3	21	0	3	3	10	8
Mle_015262	559	3	0	0	6	0	2	0	0	1	0	3	0	0	2	2	0	0	3	0	0	2	0	0	7	0	4	0	3	8	3	4
Mle_015263	394	1	0	0	13	0	0	0	0	0	0	3	0	0	2	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	1	1
Mle_015264	2795	5956	3672	4869	4681	2251	2282	2972	3945	2004	2130	11002	2180	2618	8143	2575	1863	3181	3590	3793	1880	2459	4358	3496	3853	2157	3370	4308	2463	1422	4987	1551
Mle_015265	300	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
Mle_015266	1047	30	1	0	93	3	2	0	0	0	2	14	1	5	4	0	1	2	144	1	7	1	2	2	9	29	73	7	3	25	29	13
Mle_015267	2406	170	0	0	242	0	2	0	107	1	14	209	3	27	95	50	9	149	162	33	53	64	16	30	44	107	207	14	32	50	146	16
Mle_015268	1105	10	2	0	15	0	1	0	1	2	1	9	2	2	6	0	1	58	59	0	1	3	2	2	16	13	25	1	0	5	9	64
Mle_015269	1620	114	1	0	57	0	1	0	0	0	41	212	5	103	6	2	32	117	28	59	39	58	295	19	45	40	73	67	40	40	114	63
Mle_015270	2312	1198	736	334	972	472	389	295	1076	455	382	2164	499	528	1600	823	452	267	788	405	210	644	845	290	554	472	859	875	320	617	1064	557
Mle_015271	305	3	0	1	0	0	0	0	0	0	1	8	0	0	6	0	0	0	1	1	2	0	0	5	2	0	2	0	0	1	3	2
Mle_015272	535	4	0	0	8	0	1	0	0	1	0	1	1	1	0	2	0	0	3	1	3	2	3	0	0	5	8	2	2	4	4	3
Mle_015273	392	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Mle_015274	3643	46	151	2	66	107	2	0	2	86	7	47	108	19	5	1	91	3	53	174	11	4	6	130	20	29	72	4	263	63	46	134
Mle_015275	813	6	3	0	34	1	1	0	0	0	1	1	0	0	0	2	0	0	18	2	2	0	4	0	0	1	26	4	0	4	5	0
Mle_015276	529	9	0	0	8	1	3	0	0	0	1	11	1	2	5	0	3	0	7	0	0	0	3	2	0	0	2	1	7	7	9	4
Mle_015277	550	4	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	4	1	0	0	0	0	0	3	9	0	0	5	4	6
Mle_015278	3219	231	3	0	197	0	137	0	0	18	66	251	114	65	148	54	123	192	162	57	32	73	18	29	40	114	261	18	45	102	231	37
Mle_015279	402	4	0	0	2	0	0	0	0	0	1	2	0	4	0	0	0	0	6	0	2	0	0	0	0	2	4	1	0	4	4	1
Mle_015280	2499	8018	855	589	4928	550	1958	171	1158	492	2002	11653	879	2918	6424	862	1462	13466	5006	3375	3514	3692	4852	3231	10256	10360	13784	4951	4041	3691	7741	6367
Mle_015281	2134	580	424	349	592	267	203	433	596	260	185	924	246	195	625	690	179	187	468	158	101	542	328	148	545	320	667	349	176	260	512	387
Mle_015282	495	100	2	0	107	1	46	0	4	22	56	179	42	48	107	71	38	56	157	44	32	117	116	28	78	90	147	149	39	55	96	144
Mle_015283	1096	20	0	0	14	1	0	0	0	0	0	2	0	4	0	0	0	0	6	2	1	2	1	1	5	3	9	0	1	7	20	0
Mle_015284	3887	6804	2967	3910	5538	1358	1427	2047	3388	1234	1302	9660	1522	1964	6861	2367	1333	2270	3755	2210	1818	1999	2278	1929	4730	2574	4961	3409	2095	3179	6047	3229
Mle_015285	949	19	0	0	13	0	1	0	0	0	0	2	0	2	1	0	0	0	6	3	0	1	0	3	18	7	12	1	2	2	19	6
Mle_015286	1087	120	0	0	115	0	0	0	0	0	0	25	0	0	3	0	0	0	16	1	1	3	0	0	65	198	229	43	24	125	120	252
Mle_015287	3214	5070	2596	1937	3732	2029	1159	1001	4884	1943	826	8288	2297	1379	5695	3840	1766	1901	4184	1251	567	2323	1959	1013	1534	1837	2994	2666	1097	1572	4513	623
Mle_015288	1346	89	1	0	71	0	4	0	0	0	6	36	1	7	15	0	3	50	80	48	63	9	33	31	219	66	111	51	68	39	89	85
Mle_015289	676	543	134	22	573	370	113	0	198	278	204	399	347	271	134	294	179	299	538	270	144	169	84	210	258	419	885	101	426	296	519	221
Mle_015290	1649	1515	717	447	2443	387	526	209	850	348	627	1810	398	709	1184	596	291	642	1528	427	217	740	1171	466	703	1182	2493	1517	782	993	1300	1348
Mle_015291	1018	34	0	4	60	4	2	12	9	2	3	17	4	3	13	3	5	0	17	0	3	3	5	5	5	20	51	1	7	9	33	21
Mle_015292	444	555127	126912	378338	425890	27869	63206	88501	362105	21711	67637	582775	17361	57489	443335	202116	11850	18887	260332	36354	38359	262674	72531	29493	287757	292220	644857	58624	34154	104712	388791	61537
Mle_015293	504	0	1	0	2	0	2	0	0	0	0	3	2	0	0	0	1	0	1	2	2	1	3	0	10	1	0	1	0	2	0	1
Mle_015294	384	3	1	2	2	0	0	0	0	0	0	66	5	1	65	0	3	0	7	1	16	0	0	2	23	4	15	2	0	4	3	10
Mle_015295	474	7	0	0	22	0	1	0	0	0	1	4	0	1	0	0	0	0	1	0	0	0	0	0	1	2	8	1	0	6	7	0
Mle_015296	429	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	1	0	0	3	5	1	1	0	2	0
Mle_015297	537	1	0	0	15	0	0	0	0	0	0	1	0	0	1	1	0	0	11	0	0	0	0	0	0	6	14	0	0	0	1	0
Mle_015298	4263	331	3	1	738	2	124	0	204	3	107	336	6	246	226	97	11	16	118	11	5	78	13	3	22	184	522	22	25	46	303	82
Mle_015299	630	4	0	0	8	0	0	0	0	0	0	7	0	1	0	0	0	0	1	0	1	0	0	0	0	6	8	5	1	0	4	0
Mle_015300	1742	29	0	0	55	0	1	0	0	0	2	12	0	9	6	0	1	3	39	4	0	0	6	2	1	20	45	7	9	15	29	12
Mle_015301	483	8	0	0	27	0	0	0	1	0	0	3	1	2	0	0	0	18	13	6	7	0	15	1	10	24	33	32	1	1	8	30
Mle_015302	2628	5833	3641	2163	5347	1964	1862	1091	5591	1566	1952	8250	1608	2417	5219	3514	1308	2072	3910	1655	906	3130	3577	1439	1072	1811	3068	4242	1416	1557	4741	778
Mle_015303	374	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
Mle_015304	1447	23	2	3	26	0	1	0	5	0	2	4	0	2	4	4	2	0	25	25	13	3	17	9	17	13	43	34	17	12	23	46
Mle_015305	1477	2889	1439	768	2247	783	714	503	1533	566	985	2740	588	1004	1705	890	420	882	1922	1882	779	1191	2565	2368	736	818	1265	1475	1692	268	2276	559
Mle_015306	1305	14	0	0	36	0	0	0	0	0	2	2	0	2	0	0	2	0	10	0	1	0	7	1	0	6	23	1	3	3	14	0
Mle_015307	1373	5316	3149	1508	4274	1613	1980	698	6716	1486	2247	7206	1519	2466	4484	3825	1144	932	3445	1270	700	4119	2382	958	1242	1887	2206	2571	1191	1548	4300	828
Mle_015308	1246	37	5	2	47	4	0	0	15	0	1	50	1	10	10	13	3	27	36	10	11	4	13	7	156	62	99	11	11	22	35	59
Mle_015309	2217	23	2	0	56	0	0	0	0	0	3	28	2	17	3	1	1	5	22	6	3	2	4	10	0	21	61	4	3	9	23	3
Mle_015310	412	3	0	0	11	0	0	0	0	0	0	2	0	0	1	1	0	5	11	1	0	0	0	0	7	3	14	6	2	0	3	0
Mle_015311	3376	115	8	3	242	8	1	0	13	3	7	29	4	19	6	7	6	4	70	14	14	3	23	12	28	95	221	59	18	77	114	64
Mle_015312	2371	902	3	0	592	2	27	0	58	3	16	117	3	26	56	16	1	34	12395	7	36	33	47	16	202	490	778	91	72	153	714	347
Mle_015313	1513	462	0	3	930	0	12	0	7	0	47	134	4	150	25	3	20	219	1001	31	88	18	72	43	843	330	1016	161	125	291	459	859
Mle_015314	303	1	0	0	5	0	0	0	1	0	0	3	0	0	1	0	0	0	4	0	0	0	0	1	0	0	9	0	1	1	1	0
Mle_015315	946	116	57	21	132	59	66	0	96	46	73	157	40	48	100	95	24	25	93	40	26	99	115	20	34	52	92	103	35	61	103	24
Mle_015316	667	0	0	0	9	0	0	0	0	0	0	0	0	1	0	1	0	0	11	1	0	0	0	3	0	2	2	0	0	1	0	5
Mle_015317	1138	51	6	15	88	4	3	14	7	4	6	41	1	14	20	6	7	0	44	11	15	4	15	7	17	41	76	22	16	34	47	27
Mle_015318	605	646	739	396	966	536	386	118	1414	467	390	1090	463	458	646	1431	298	43	652	159	55	1083	164	113	379	272	651	273	190	607	550	227
Mle_015319	1718	3263	1633	1547	2723	1042	899	360	2464	935	1017	4516	905	1269	3240	1954	805	998	2305	1050	821	2039	2745	933	1682	1048	1698	2763	1074	1312	2752	1238
Mle_015320	856	72	1	0	10	0	5	0	0	0	4	85	2	28	65	2	4	175	8	77	198	5	39	53	919	63	178	13	47	40	72	361
Mle_015321	6005	676	16	33	4074	10	18	11	211	9	20	529	11	37	294	110	13	76	3948	34	75	85	34	21	245	561	3876	46	80	465	550	1718
Mle_015322	396	8	0	1	11	0	0	0	0	0	1	1	0	0	0	0	1	0	5	5	0	0	0	0	3	3	9	1	1	0	8	0
Mle_015323	300	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0
Mle_015324	467	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	3	1	0	0	0	2	0	1	6	0	0	1	0	0
Mle_015325	710	32	1	9	145	2	6	3	1	1	7	18	3	15	7	2	3	19	162	29	45	17	19	33	94	44	162	26	30	38	29	230
Mle_015326	883	51	0	0	18	0	4	0	0	2	6	42	12	11	17	1	20	47	38	39	42	5	4	16	77	25	37	4	32	77	50	51
Mle_015327	755	23	0	0	6	0	0	0	0	0	0	11	0	0	9	0	0	27	4	0	6	1	0	5	21	7	8	0	2	12	23	29
Mle_015328	330	24	0	0	36	0	0	0	0	0	0	5	0	1	1	0	0	1	36	2	6	0	2	6	20	11	29	5	3	15	21	21
Mle_015329	2975	2172	1802	1884	2757	855	1085	598	5046	769	1161	4130	702	1337	2793	2937	510	683	2039	518	395	3014	1111	427	1086	690	1159	970	435	397	1726	630
Mle_015330	722	43	1	0	10	0	0	0	5	0	0	20	0	0	11	11	0	0	12	0	4	2	3	0	11	4	10	0	0	4	32	10
Mle_015331	502	1	0	0	0	0	0	0	0	0	0	4	0	0	4	0	1	1	9	14	0	0	4	4	0	0	4	11	2	0	1	0
Mle_015332	336	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	2	6
Mle_015333	923	13	0	0	26	1	0	0	0	1	2	20	2	0	16	6	3	0	95	1	6	11	2	2	10	6	21	8	5	3	13	13
Mle_015334	2660	57	0	0	103	0	1	0	1	0	6	37	0	27	1	2	3	40	26	7	8	3	12	2	8	39	92	6	9	23	57	32
Mle_015335	822	2910	3475	1474	3050	3301	1925	319	7298	2369	2857	4794	2277	1882	3074	8088	1781	134	3235	709	339	6433	660	290	973	1580	2882	703	818	1919	2451	647
Mle_015336	865	1760	1842	899	1798	1079	814	116	2961	818	1039	2549	706	1028	1797	1912	518	497	1895	554	246	2383	1833	372	370	481	682	1251	534	438	1360	197
Mle_015337	3356	12005	4934	6817	7870	3507	2710	7817	6990	2914	3101	16020	3231	3516	12071	5841	2659	3559	6802	4810	3051	4947	5389	4573	9120	5007	10693	5106	3434	2845	9574	3865
Mle_015338	622	14	0	0	39	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	7	39	0	1	4	14	0
Mle_015339	607	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	23
Mle_015340	1449	2861	2632	1136	3726	1712	1817	285	6969	1662	1526	5607	1619	1420	3453	5267	1098	1046	3130	740	339	4533	1015	400	771	1319	1676	1135	697	1195	2400	356
Mle_015341	437	3	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	1	0	0	3	0
Mle_015342	777	137	380	15	131	308	131	0	253	343	113	155	340	93	84	234	150	15	97	56	10	171	64	60	38	60	96	54	102	73	125	6
Mle_015343	461	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	3	0	2	0	1	0
Mle_015344	483	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	32	3	2	0	0	0	0	0	3	9	0	0	2	2	0
Mle_015345	1379	3663	2338	1405	2474	1522	1373	361	3219	1329	1409	6234	1513	2018	4002	2667	1333	849	2430	1072	539	3009	2295	636	1282	1562	1777	2809	962	1690	3250	971
Mle_015346	1060	18	2	1	13	1	0	0	21	0	4	335	2	7	6	8	1	0	185	6	3	9	18	2	11	15	16	27	8	17	15	51
Mle_015347	444	2	0	0	1	0	0	0	0	0	0	4	0	1	0	0	0	0	15	1	2	1	0	0	0	1	7	4	0	3	2	0
Mle_015348	2568	4660	2514	2869	4994	2104	949	1952	3515	1896	979	8204	2112	1150	5984	2365	1802	1406	3576	2236	1550	2541	3018	2083	3690	1998	3594	2601	1921	1710	3813	2099
Mle_015349	1913	17	0	0	55	0	1	0	0	0	1	3	1	2	0	0	1	0	18	5	7	0	0	4	22	17	55	7	3	7	16	44
Mle_015350	2041	517	371	136	716	291	114	12	632	258	111	667	325	176	419	822	269	190	605	229	103	296	109	162	175	273	766	207	147	253	461	239
Mle_015351	5335	62810	17267	18782	26490	13366	11014	19765	21793	10630	11556	64786	12538	18031	42116	11326	10549	38640	33654	41542	25387	9455	31797	50950	32202	24201	25573	28319	32738	7760	50599	20536
Mle_015352	438	5	0	0	18	0	0	0	0	0	1	0	0	3	0	0	1	0	2	0	1	2	0	0	0	6	10	1	0	1	5	0
Mle_015353	4175	9017	4820	5089	6296	2387	1933	6041	6378	2103	1460	12588	2528	2619	8016	3807	2061	4644	4492	3611	3049	2649	3223	2985	8082	3971	6367	4473	2470	4691	7909	6908
Mle_015354	614	1	0	0	13	0	0	0	0	0	0	8	0	1	4	0	0	0	0	0	0	0	0	0	0	1	8	0	0	1	1	0
Mle_015355	1213	5355	1624	5019	4982	487	984	1515	5719	427	586	7158	474	551	5263	2151	328	2512	4526	1302	4470	2381	18764	1951	9285	1869	2823	18879	1542	5766	4471	7652
Mle_015356	5149	22674	6609	9440	15881	4166	3859	16607	12144	3854	3407	33551	4654	5472	25008	6829	3485	8787	12257	8202	5984	5797	9739	8217	14357	7345	11624	11541	6796	4781	18932	8613
Mle_015357	530	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	4	3	1	0
Mle_015358	1382	10	0	0	53	0	0	0	0	0	0	4	0	1	1	0	0	0	87	0	0	1	6	1	6	10	70	1	1	10	10	20
Mle_015359	1713	2384	267	248	3230	118	138	433	268	124	218	2528	172	474	838	161	178	2075	4344	745	1537	244	672	913	9100	2022	4848	947	781	1462	2188	7534
Mle_015360	1535	4323	2601	1171	3579	1803	1390	501	4255	1499	1715	5136	1606	1910	3392	3364	1225	1456	2951	1678	344	3356	3886	1629	1031	1491	2126	3965	1636	875	3628	607
Mle_015361	956	88	0	0	149	0	2	0	5	0	0	3	0	4	1	3	0	2	352	4	4	2	7	1	3	10	117	10	6	9	68	30
Mle_015362	1764	19	2	0	104	0	2	0	0	0	0	6	1	2	3	0	1	0	10	2	0	0	1	0	4	14	86	3	3	5	19	4
Mle_015363	1524	1369	1012	1193	1220	618	483	1631	1441	615	501	2565	526	565	1928	1576	381	456	937	479	484	931	587	412	1726	683	1573	654	339	418	1090	1158
Mle_015364	989	34	0	0	239	0	0	0	3	0	1	8	0	0	5	2	0	0	54	1	0	3	1	1	5	30	189	1	7	31	34	40
Mle_015365	1146	35	2	0	29	0	5	0	10	0	1	20	1	0	5	7	2	17	75	0	3	7	4	0	12	21	27	4	6	8	30	13
Mle_015366	2876	3390	3082	1641	4026	2006	1187	1153	4918	1625	1210	4580	1798	1715	2908	3824	1780	790	2732	1040	655	2526	1414	742	1367	1787	2873	1578	989	1765	2998	820
Mle_015367	456	3	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	2	3	1
Mle_015368	748	0	1	0	20	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	1	0	0	0	7	5	21	0	1	2	0	9
Mle_015369	1871	4456	3259	4491	5726	1825	1503	1574	5601	1421	1486	10011	1511	1978	7473	3847	1150	832	3773	910	613	2984	1393	792	2277	1644	3819	1896	800	1581	3669	1792
Mle_015370	765	3	0	0	5	1	1	0	0	0	0	6	0	0	0	0	0	3	10	1	0	0	4	2	5	8	8	3	6	0	3	4
Mle_015371	432	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
Mle_015372	467	9	0	0	38	0	0	0	0	0	0	2	0	0	0	0	0	23	3	1	3	0	3	9	0	15	25	0	9	16	9	24
Mle_015373	718	25	37	11	27	50	23	1	60	58	21	32	57	20	16	38	43	1	11	20	8	21	12	11	2	10	16	21	18	17	22	4
Mle_015374	512	5	0	0	14	0	0	0	0	0	0	3	0	3	1	0	0	22	18	5	3	2	0	1	4	6	11	3	5	1	5	14
Mle_015375	1879	15105	5393	10145	10210	3464	2670	18672	6632	3114	2797	22463	3975	4299	17695	3743	2683	9293	8965	9480	9304	3787	13409	10902	26209	6511	11214	11627	6349	3843	12259	14603
Mle_015376	685	11	0	0	19	0	0	0	0	0	0	14	1	5	0	0	1	0	9	6	4	0	0	0	0	19	21	2	1	5	11	36
Mle_015377	1215	10	1	0	2	0	16	0	0	1	9	9	4	6	8	6	7	0	20	6	2	7	0	3	5	10	16	14	1	16	10	23
Mle_015378	2494	121	6	7	80	3	23	0	18	2	77	233	16	91	165	20	36	406	144	98	163	127	56	111	147	115	219	73	133	105	115	77
Mle_015379	3822	2617	949	1725	1382	654	541	1032	1675	615	410	3971	711	629	2873	912	493	1265	1312	839	543	574	951	769	1215	881	1225	1467	603	494	2238	358
Mle_015380	673	1	0	0	6	0	0	0	1	0	0	3	0	0	0	0	0	1	7	1	0	0	0	0	0	0	3	0	0	3	1	0
Mle_015381	1493	14	0	0	9	0	0	0	0	0	0	7	0	5	0	1	0	3	11	0	3	0	3	2	1	8	21	7	0	6	14	5
Mle_015382	4485	122	1	0	428	5	64	1	3	0	54	55	3	76	6	2	0	17	572	8	5	8	18	8	57	120	538	45	24	86	121	226
Mle_015383	788	9	0	0	7	0	0	0	0	0	0	6	0	1	1	0	0	7	11	0	1	0	0	1	3	1	7	10	3	12	9	15
Mle_015384	590	20	0	0	17	0	0	0	0	0	1	8	0	1	0	0	1	1	1	2	0	0	2	0	5	10	10	7	1	1	20	10
Mle_015385	2110	261	159	38	373	123	102	5	404	141	79	276	151	124	128	410	110	55	157	26	10	144	20	18	76	203	350	69	62	184	249	104
Mle_015386	366	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	3	0	0	0	0	1	0	0	0	0	1	0
Mle_015387	897	301	3	6	204	1	15	14	19	3	10	147	7	51	38	15	21	304	411	112	99	24	183	103	318	171	423	485	176	112	295	502
Mle_015388	565	1	0	0	9	1	0	0	1	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0	8	0	2	0	0	2	1	0
Mle_015389	7705	287	4	4	398	2	4	0	6	23	10	70	260	21	16	7	167	360	1357	307	29	14	36	246	82	281	596	72	303	38	286	90
Mle_015390	2563	3419	2218	2005	3348	1448	1427	667	4005	1147	1313	6199	1187	1544	4458	2582	984	1539	2511	1244	635	1875	2011	1310	1189	1136	1584	2021	973	909	2786	731
Mle_015391	1340	53	9	2	109	2	2	0	8	4	3	25	10	11	8	3	4	1	67	9	2	3	16	8	8	33	120	7	26	28	50	64
Mle_015392	3444	1732	634	374	1373	567	442	256	1342	577	317	2312	660	554	1574	958	453	521	1118	394	159	495	421	304	461	698	1432	659	422	638	1549	395
Mle_015393	2340	1980	1556	800	1927	963	558	593	2109	780	565	2940	755	732	1888	1745	703	480	1572	777	474	1329	836	824	982	739	1590	711	742	822	1629	1201
Mle_015394	717	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	1	8	1	0	0	1	0
Mle_015395	862	2	0	0	6	0	0	0	0	0	1	0	1	0	0	0	0	1	22	1	0	0	0	0	0	1	4	2	2	3	2	3
Mle_015396	320	51	10	0	124	3	2	0	3	2	3	35	5	12	3	0	5	39	43	8	12	4	4	5	9	39	87	14	22	15	50	27
Mle_015397	1189	14	0	0	39	0	0	0	1	0	2	6	0	2	2	1	1	0	46	2	1	0	2	0	1	15	60	0	2	13	14	26
Mle_015398	1449	4398	3165	1403	3659	2085	2030	622	5885	1900	1981	5733	1901	2291	3497	3357	1543	1181	3025	991	336	3712	833	624	996	1714	2514	1326	1113	2007	3883	652
Mle_015399	2326	76449	28600	36438	73789	14837	20511	28307	52028	12948	21303	125860	14157	25790	89025	28590	11731	41600	45744	26422	15409	33577	81020	29842	46936	36597	64779	62512	25177	14841	62715	30768
Mle_015400	501	33	0	0	69	1	0	0	1	1	1	21	0	2	2	0	1	0	46	5	6	0	2	2	19	10	52	10	4	7	32	6
Mle_015401	863	5	0	0	34	0	0	0	0	0	1	3	0	0	3	0	2	1	7	2	0	0	0	1	2	9	24	0	0	1	5	11
Mle_015402	3433	21223	8451	12366	13943	5725	5699	10040	12518	5369	5268	39650	6321	7064	31653	8114	4965	11279	12476	8889	5456	8006	9902	8303	22547	9533	16274	11731	9616	7846	18244	12785
Mle_015403	431	3	0	0	9	0	0	0	0	0	0	6	0	1	0	0	0	0	1	1	0	0	0	0	4	1	4	2	0	0	3	9
Mle_015404	3750	5336	2393	2206	3770	1583	1322	942	3416	1447	1087	8722	1922	1797	5845	2136	1629	2376	3670	1836	819	1800	2569	1390	1864	1970	3090	2525	1516	1640	4614	1254
Mle_015405	1635	43	0	0	94	0	2	0	2	0	1	12	0	0	6	1	0	1	20	0	0	1	0	1	8	70	115	7	2	40	41	37
Mle_015406	396	7	0	0	12	0	0	0	0	0	0	6	0	5	0	0	1	0	4	0	0	0	1	0	0	8	17	0	0	2	7	10
Mle_015407	1760	11305	58	23	3026	11	4900	8	27	583	3998	48709	2372	4769	37844	4159	2693	22071	10286	8534	21320	14026	14881	7380	77511	22823	44035	14396	8022	18804	11295	75490
Mle_015408	3175	127172	67903	69373	104494	35256	27569	30683	132688	25912	36197	144252	24250	36526	104200	120635	18369	12143	95209	17844	19537	122026	70407	12231	66698	47292	101898	61784	20783	56375	97377	71319
Mle_015409	527	311	176	42	380	120	121	43	212	99	111	274	131	206	161	175	112	123	200	113	57	153	131	67	197	211	322	155	179	199	288	300
Mle_015410	384	346	23	1	180	13	14	0	60	15	23	158	29	59	71	46	13	230	220	38	19	25	75	34	18	111	322	248	85	67	329	42
Mle_015411	800	5	0	0	14	1	0	0	0	0	1	0	0	1	0	0	0	17	17	1	10	1	0	2	6	6	20	0	0	4	5	7
Mle_015412	1149	15	0	0	23	0	0	0	0	0	0	1	0	2	0	0	0	3	2	0	0	0	12	0	0	8	31	0	1	12	15	6
Mle_015413	3038	34863	9644	8564	29281	5304	5822	10746	15279	4673	7146	39162	5174	10621	23735	9211	4378	27488	16684	13977	15573	8669	26475	20165	29974	14976	23031	26731	17973	11908	30528	21407
Mle_015414	1301	5	0	0	9	0	0	0	0	0	0	8	0	2	1	1	0	3	4	1	2	0	2	0	11	4	12	5	3	4	5	9
Mle_015415	902	6	0	0	16	0	1	0	0	0	0	11	0	0	0	0	0	1	7	2	0	0	1	4	0	3	9	4	10	4	6	12
Mle_015416	1769	160	9	1	109	4	1	0	13	1	7	106	2	32	24	4	4	9	245	14	53	15	4	7	185	144	194	30	31	119	160	105
Mle_015417	460	2	0	0	5	0	0	0	0	0	0	1	1	0	1	0	0	0	7	0	0	0	0	0	2	0	8	0	0	2	2	0
Mle_015418	889	249	337	95	280	279	201	32	679	275	181	481	207	164	273	517	181	62	220	129	44	292	258	107	28	81	79	263	120	66	210	7
Mle_015419	1199	671	156	95	311	86	98	34	287	36	55	507	59	71	236	228	30	40	2346	24	5	172	86	13	11	64	92	134	14	2	493	0
Mle_015420	358	2	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	2	0	0	0	0	1	1	0	0	2	0
